chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	777232	121298281	0.498890323190849	2012	0.082884024320218	0.947773880042866	3773897	0.33957960428049	4	2	2	-7.02090693204986
1	144013853	249106427	0.498899789213303	1544	0.0788009435990529	0.905439375290536	3167764	0.307538984746384	3	2	1	-7.98815743464547
2	224919	91809404	0.498859753872337	859	0.0836604943516689	0.905994385240821	1833517	0.305864111435483	3	2	1	-7.87895426389829
2	95537245	242716592	0.498878177347059	1616	0.083233691506243	0.91217254970944	3309135	0.320203897241468	3	2	1	-8.5526543336001
3	239347	89521693	0.448968575534188	909	0.0813377617524184	1.31705997229452	2149943	0.439201745291128	7	4	3	-7.1111493880397
3	94225786	197717569	0.322845495942293	920	0.0968696778813292	0.839795161676568	2022208	0.287409130568323	3	3	0	-7.49790747885055
4	60400	1719508	0.418774759465488	81	0.0743266709354433	1.25031347953992	102755	0.448068468607765	6	4	2	-6.7575377772447
4	1721002	49063872	0.457320141172307	466	0.079542155559506	1.02166517760266	762666	0.361485493379453	5	3	2	-7.1464682784518
4	52714511	190947451	0.498870061515617	900	0.089947046170616	0.78296478740274	1806289	0.26172979225723	2	1	1	-7.10711478381018
5	163205	32716535	0.473797627808462	208	0.0787820039313618	0.825942733436934	334071	0.3043529425674	3	2	1	-7.32359314372262
5	33452416	44809162	0.361951102844657	109	0.0850562475045277	1.12832500637053	267174	0.370180941789811	5	4	1	-6.87625821622509
5	52097764	125886071	0.452684457851886	469	0.087452251108866	0.88392064697461	956631	0.300343480942201	3	2	1	-6.88297575867726
5	125891516	180687212	0.290282799373627	734	0.0920896623939532	0.899150187553289	1520285	0.308534997100854	3	3	0	-7.20982035694003
6	348906	57472488	0.45614613785969	1481	0.0822974604507463	1.17112884690851	1918529	0.398161807318801	6	4	2	-6.88397741905248
6	62390916	90039670	0.487543564342934	146	0.0712746635001659	0.983218412235392	346525	0.334671897368165	4	2	2	-6.7834353698143
