chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	878601	121116933	0.498927294316409	2017	0.0820900780413573	1.03645687054067	3959672	0.412297091652154	2	1	1	-6.9699464686805
1	144013853	227920103	0.498922155180976	1442	0.0699223909695083	1.01353139564886	2781650	0.3905011998937	2	1	1	-6.73415858430429
1	227920447	248814126	0.453846103771251	401	0.0937403064980275	1.19221291740049	567673	0.481487348803807	3	2	1	-6.87302853928127
2	224919	91809404	0.427575319745931	907	0.0856632897508878	0.866206381413578	1911004	0.328720933314343	1	1	0	-7.09661940642824
2	95539487	242842568	0.44488627739648	1532	0.0795738126425179	0.884997049316827	3457791	0.339963025847081	1	1	0	-6.77702619154745
3	361508	87027941	0.483758408300484	1033	0.0781899973579147	1.03418288506181	2156004	0.400019561282494	2	1	1	-6.91074489230564
3	93593119	197726062	0.498905045225194	1143	0.0826133111485098	1.03443472923497	2202757	0.422644878700901	2	1	1	-6.89991159984237
4	60303	48902040	0.496662968190387	640	0.0736539595077801	0.972377581097456	889809	0.371268239263021	2	1	1	-7.05226579413041
4	53751932	190878759	0.490241176074615	1052	0.0734756644604174	0.959930107587555	1945577	0.367047560970719	2	1	1	-8.08412478862772
5	163205	34757666	0.447017104558359	226	0.0762906542974739	1.2634556930097	396939	0.638641456894377	4	3	1	-6.92699064624618
5	34811137	44809162	0.499347062082704	103	0.0586042768083717	1.02585276934181	255825	0.421405318194614	2	1	1	-6.73954177042167
5	49695048	180662331	0.49892010456254	1302	0.0759188927860547	1.03958745480548	2652262	0.412599990969317	2	1	1	-7.05459130514163
6	335251	32497870	0.342661137114524	910	0.0871040918360851	1.4042051950563	989105	0.582323236757264	5	4	1	-6.80530011639193
6	32497896	32634229	0.227405040976598	75	0.133085964225661	1.50990668259891	5422	0.831494908637333	8	8	0	-6.73683389190097
6	32634263	57472533	0.3404971614575	589	0.0941019226819631	1.43502864968713	1030815	0.620233376048198	6	5	1	-6.80290319705097
