chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	878314	16778265	0.498881763979898	516	0.0749439241459119	1.24421704726903	753313	0.396645102374573	8	4	4	-6.79276942883482
1	16809946	17273493	0.291412517321445	58	0.106268769738139	1.20545641333199	17326	0.47710901110702	8	6	2	-6.75688276320707
1	17292678	121306567	0.498885074574376	1270	0.08427435855533	1.11441896353794	2742527	0.366291887013488	7	4	3	-7.67416066555361
1	144013853	249110906	0.498889647566112	1506	0.0863756652428404	0.998457048216128	2919945	0.333588788120979	6	3	3	-7.56970620523545
2	672745	91955209	0.49888042325182	839	0.0845441601457448	0.980557754643926	1666807	0.332009987865988	6	3	3	-8.11197421686571
2	95537245	242839614	0.485597246859536	1292	0.0905125589337307	0.977340793102133	3008839	0.335854891675993	6	3	3	-8.86459584065931
3	386247	87299075	0.437815888605626	750	0.0920055860226326	0.994895370491992	1890587	0.321505252114326	6	4	2	-7.81266036268527
3	93617433	197581147	0.409237487745753	891	0.097793753286282	0.963256799316716	1833011	0.326258047632341	5	3	2	-7.85813881589339
4	60303	49046743	0.225979413298405	414	0.111973566597514	0.692865927040072	747528	0.248219986169655	3	3	0	-7.03505725928258
4	52714511	190947451	0.225996496860807	672	0.119080540552964	0.645696445461156	1550655	0.246411428363167	3	3	0	-8.6761046159739
5	163205	44809162	0.446869777817816	265	0.079872143040286	1.10838913814136	550292	0.380030033159657	7	4	3	-7.12450040411168
5	49698180	180670555	0.498882888971828	1173	0.0906261459362959	1.06154574452942	2295878	0.352877693768517	6	3	3	-6.97563263733223
6	311938	24818785	0.482720316448515	175	0.0825474544317941	1.37307798327258	338277	0.462899268753616	9	5	4	-6.82993629882652
6	24825511	26285683	0.421952829429328	35	0.0810467444745066	0.865370157900025	61463	0.342966617796308	5	3	2	-6.7722571200671
6	26463416	57512510	0.342551645420496	1142	0.0913235969587505	1.07377931635503	1351078	0.336931825565978	6	4	2	-7.00658027384264
6	62390916	97677118	0.362946380214212	177	0.097252056236456	1.01493414309663	376831	0.355399921761581	6	4	2	-6.86051581078445
6	99283376	131190838	0.291331913526041	190	0.123565382190387	0.537799949551533	396122	0.20566015963673	2	2	0	-7.0898792250478
6	131571663	170892848	0.369766887585451	414	0.0975198184407265	1.04167145445778	710430	0.346404100979846	6	4	2	-6.74426293461009
7	296557	57245247	0.462009861975212	631	0.0769116885354305	0.938438893256745	988458	0.314014922781694	5	3	2	-6.96482995972031
7	63032699	158902567	0.498883038542476	1020	0.0899078944578691	0.927177451663077	2032801	0.312926246137101	5	3	2	-7.08110254091187
8	280391	42932643	0.466900679401741	524	0.0866995723470887	1.09460598762363	781178	0.367123531230008	6	3	3	-7.27101620743445
8	47759712	142445538	0.498866206038707	511	0.0830653944780516	1.03864065993246	1073028	0.365178343620711	6	3	3	-6.73453263176411
8	142446923	146228779	0.491811362856145	276	0.0650751048816851	1.2729370094425	292152	0.360588220642693	8	4	4	-6.74383234131844
9	154795	43861081	0.498827540051486	293	0.086124242257874	0.96154341231328	621311	0.323381440154055	5	3	2	-7.5367418532294
9	65602551	141070283	0.49890172404111	1115	0.0807516225952815	1.00244340198717	1973924	0.332999162729441	6	3	3	-7.25290320585782
10	412449	38667003	0.181255835142987	283	0.100398529980243	0.876760382009576	560933	0.304260454511304	5	5	0	-7.24131184511057
10	43232450	135381927	0.172742597730359	1005	0.102556849935209	0.87987339534256	1921248	0.304172312565218	5	5	0	-7.68385949461644
11	193096	2194420	0.499125420923619	224	0.0736423063307393	1.35953441558074	241395	0.393743622763675	8	4	4	-6.75828524114346
11	2322829	51527482	0.498878863262904	649	0.0750240285020061	1.12702553462836	1125903	0.367446260042271	7	4	3	-7.20142956593969
11	55111238	125009370	0.498900710302797	1069	0.085005116204801	1.11498451866234	2341375	0.351215469432336	7	4	3	-7.47978050332124
11	125660643	134856661	0.207138786532218	113	0.100005786020979	0.76379288998597	156943	0.254627370570611	4	4	0	-6.89293349105128
12	176139	33579459	0.384839145086086	569	0.102869719277763	1.0118496515276	888003	0.354485288656373	6	4	2	-6.85522015165985
12	38712020	133778796	0.189127617639188	1082	0.108605184927057	0.828198971520587	2604786	0.286410504452779	4	4	0	-7.61672160200392
13	19600475	115064542	0.390958971106245	540	0.110107443310415	0.776814976679796	1082899	0.27925209354302	4	3	1	-7.27411878020879
14	20201561	107170398	0.498870758055832	997	0.0875006522066348	1.07999902352314	2157740	0.36359742681308	6	3	3	-7.23592658674716
15	20170150	22482858	0.49899558095807	30	0.101718656388449	0.873580941154614	13734	0.320724811270845	4	2	2	-6.84455988014019
15	22846932	54919047	0.202583451382475	338	0.0977067615348441	0.778979088555048	931930	0.271179308976101	4	4	0	-6.87094059761181
15	55489065	102359203	0.498887905668099	646	0.0808746748042661	1.17665123274017	1282017	0.382277584167815	7	4	3	-6.99386164818455
16	97610	31447499	0.498888957716139	727	0.0757442541327988	1.06301295336594	1414547	0.343084206417303	6	3	3	-6.80537869419106
16	31470540	33722317	0.289372805572034	40	0.0966770463039251	0.959542923867324	32793	0.330813229124187	5	4	1	-6.76520555990453
16	46940779	90108832	0.498885342634152	741	0.0822707071581425	1.0166116355804	1288059	0.326274744873329	6	3	3	-6.86180339210506
17	31208	17942800	0.216410661248719	559	0.105550657837637	0.784763327668481	952902	0.256817826025666	4	4	0	-6.79762081155314
17	17960011	21826256	0.475269910630148	105	0.0977095475255908	0.88012017171594	160438	0.312083674808377	5	3	2	-6.88317892686279
17	25887530	81083455	0.385751525883464	1423	0.091706139875604	0.991044098129218	2668518	0.320423375458703	6	4	2	-7.41540211767344
18	163475	13826139	0.233475682091022	135	0.112631514922228	0.658463938481036	228866	0.240980607482594	3	3	0	-6.82172346885307
18	18533521	77927028	0.498811434029492	300	0.0877317215842099	0.874524629193477	688758	0.305117899666868	5	3	2	-7.85775307350295
19	107456	23927345	0.374921018235456	1359	0.0815308792470171	1.39086457952124	1972834	0.444990496004313	9	6	3	-6.74337712457121
19	29567134	44055898	0.49887990292789	458	0.0842954898060144	1.13362807376613	865628	0.354033374227074	7	4	3	-6.98999618540924
19	44056106	59059519	0.496584829618674	939	0.0842925447455309	0.943331988898578	1353698	0.313179274954273	5	3	2	-7.11260270085926
20	138125	25900249	0.498842602879037	290	0.0865969429792371	1.07830660196138	501522	0.348992639486479	6	3	3	-6.89043194330448
20	29625788	62903729	0.479067427796346	587	0.075157827939173	1.13761315163923	1164324	0.369296225150366	7	4	3	-6.90291977387271
21	9825838	11098863	0.286519712071055	20	0.110171445340528	1.09896259139957	8806	0.356825529603558	6	5	1	-6.77171880222869
21	14760251	48083526	0.4988769083494	435	0.0844463546953678	1.19245642893501	681701	0.401319264784271	7	4	3	-7.02678293235047
22	16157883	40832375	0.483529913298962	603	0.0766549418891642	1.11005641125619	1025272	0.357553350034095	7	4	3	-7.09719859020751
22	41075543	50553514	0.416902470847738	263	0.0739855731445255	1.56064924253331	352982	0.491249087479787	10	6	4	-6.74508262124535
22	50555635	51159798	0.160138396009046	92	0.0703250082440083	1.2602106370855	110183	0.342960222992705	7	7	0	-6.83905653305721
