chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	762273	121116121	0.498922001163973	1883	0.0810276628026461	1.2722540189268	3723117	0.483241726128003	8	4	4	-6.80329888318209
1	144013853	249211350	0.386773566136183	1615	0.0893317194123294	0.994127606862938	3082513	0.360671555850826	6	4	2	-7.6545998286273
2	224919	13554931	0.446208845270802	113	0.0890160250633468	0.706304603853034	182153	0.267988220688124	3	2	1	-7.18533813180862
2	15374887	91809404	0.388529251777473	668	0.08512989288871	0.996502793142859	1578364	0.364625720190518	6	4	2	-7.35841022147057
2	95537386	242794191	0.379300194316356	1425	0.0869866780744531	1.00826970672824	3194388	0.371526110829352	6	4	2	-7.35750493080124
3	361508	88041005	0.412883259108972	893	0.0863369327195544	0.989360422680445	1985646	0.352968436890752	6	4	2	-7.7809477302204
3	97365038	123665902	0.438108382146383	292	0.0901482025892424	0.986015505437595	531745	0.357733581436198	5	3	2	-7.32040553364335
3	123666192	197581147	0.14086509298817	632	0.0842931977916707	0.996111896627982	1421931	0.356385470450168	6	6	0	-7.36951062261439
4	60303	48894981	0.150080421096877	400	0.082242595479947	1.00189412835008	808867	0.370055632982055	6	6	0	-7.05405964329679
4	52938245	190947451	0.149864801711107	847	0.0867020462376862	0.953126489693955	1745820	0.345552799219967	5	5	0	-7.62166410700688
5	163205	44809162	0.41807734815791	332	0.088497690254784	1.05047777947006	581718	0.418893030459185	6	4	2	-6.85087678227531
5	50679459	180687212	0.485777955670928	1337	0.0735781444235433	1.11797537793952	2438684	0.423020697939071	7	4	3	-7.60691402585062
6	348051	29858253	0.145739075377834	463	0.0804766167254464	0.98788046201881	549468	0.34890276328843	6	6	0	-7.12339054969154
6	29910358	29913067	0.182155002901911	29	0.113915846997002	0.707103741637639	1666	0.291282977364476	4	4	0	-6.73363446182074
6	29913098	32339548	0.140067893831991	262	0.0725021063414159	0.998299890877978	335415	0.344531106135693	6	6	0	-6.7555197212568
6	32487294	32714210	0.498795239280303	38	0.112530473192245	0.996753717903416	4757	0.374114031224317	6	3	3	-6.73501710460491
6	32726838	43608386	0.143881620479885	339	0.0761362823064285	1.03063398525647	604878	0.370842263776424	6	6	0	-6.73985816557976
6	43738350	56507135	0.179621790568165	129	0.0826685059732239	0.75964800609165	280895	0.272557346407805	4	4	0	-6.91357714222918
6	57393125	57472488	0.498790883889475	17	0.120376431638912	0.786041083435937	1550	0.255893930227651	4	2	2	-6.73313707576725
6	62887099	170591923	0.182656321168639	706	0.0904230491872643	0.75989713973022	1559413	0.279606528810038	4	4	0	-7.91473579781769
7	296671	57529392	0.498871249496391	627	0.0828378610594875	1.0964089668138	1054381	0.426039243695699	6	3	3	-7.18670884818476
7	63033332	158930751	0.359485802759585	1024	0.0906734274944476	0.96985865238755	2145413	0.362339586539972	5	4	1	-8.14039372809826
8	182794	43147975	0.388543636975502	461	0.0905346415696972	1.00738042535015	824958	0.355600500654672	6	4	2	-6.96258378938724
8	47759712	110302047	0.354578459658452	300	0.0912531776450733	0.980894898363123	747028	0.364204940276054	6	4	2	-7.66842471877703
8	110397738	146278876	0.268663972122354	499	0.0784538133487925	1.50105489954358	712184	0.560719685090846	10	8	2	-6.79379014332731
9	154795	44175535	0.323351537779159	269	0.0971453788383159	0.902683295512681	655052	0.33195203891978	5	4	1	-6.84109889515852
9	65602551	69256833	0.257851769295882	12	0.110746502783555	1.17262155611706	3252	0.405430183504499	7	6	1	-6.76448992881469
9	70731742	141069927	0.498885935950032	1024	0.0797580917742436	1.16018289367257	2076899	0.42504560778462	7	4	3	-6.98886452767436
10	429977	8111409	0.19443285646284	125	0.088218170171383	0.740463410601571	146088	0.282552617207699	4	4	0	-6.9939539608441
10	11299607	38672144	0.459868673952723	254	0.080449425897836	0.81391841703418	435450	0.32247271776882	4	2	2	-6.9903034017071
10	42905510	135271764	0.49884041105747	1040	0.0906652201375628	1.01596848083447	2045731	0.368833007805785	6	3	3	-6.98363129974561
11	193096	25100229	0.365166095415799	690	0.0862299886840101	1.04338977153548	942952	0.383467088666574	6	4	2	-6.75140663180021
11	26353951	51516036	0.190532500177484	225	0.0942026054470675	0.790257170688862	442231	0.280619270615272	4	4	0	-6.73652107792119
11	55111238	100179226	0.376710997056807	725	0.0883357930500308	1.0566146407421	1667120	0.390386251405425	6	4	2	-6.76807508899341
11	100863096	134856497	0.181059693575786	501	0.0977291953550754	0.769709937651382	897328	0.274902524818283	4	4	0	-6.95305225824883
12	235142	34175508	0.499003816013975	657	0.0735269554830831	1.22534857603975	971841	0.462063742306513	8	4	4	-6.98714316545451
12	38715000	133732512	0.178845438364872	1152	0.0950342156534899	0.799687658370859	2704746	0.292164676470949	4	4	0	-6.79135196480814
13	19755690	115047700	0.326774545901543	511	0.0969089730915237	0.917742211273489	1173074	0.333895239547389	5	4	1	-6.79366279560861
14	20201972	107211211	0.406807346702176	1204	0.0873698560022166	0.985565184602019	2228253	0.355438453629003	6	4	2	-7.85578258636066
15	20170011	20875100	0.494554676116324	30	0.0971454413835729	1.33569537758128	7021	0.723906835273804	8	4	4	-6.73582072045364
15	20876515	102315736	0.441796847980777	1213	0.0883739366855028	0.941479581832667	2324028	0.346853448474911	5	3	2	-7.00565535731615
16	417276	34257013	0.380000038023956	843	0.0824792024904378	1.09475587901377	1434064	0.405718864737162	6	4	2	-7.01949516754966
16	46602819	90095597	0.371353733247401	715	0.0883191205044458	1.07152410979504	1346852	0.403336125076368	6	4	2	-6.8615259017312
17	6115	20602167	0.187557686980481	599	0.0871994294292948	0.791619058873246	1121562	0.295294127776046	4	4	0	-6.73370249962339
17	20799194	21730703	0.498815831512402	19	0.111348039789267	0.81258659883945	16352	0.31205191140748	4	2	2	-6.73673725857036
17	25753033	40689613	0.181454567812123	346	0.0907448628935909	0.804118237960797	822793	0.289822533911859	4	4	0	-6.75691944128567
17	40696233	56833837	0.134588198460094	301	0.0746015726381729	1.0602186952837	722113	0.372935277379344	6	6	0	-6.75774115563036
17	57050365	81083419	0.423152479999593	762	0.0824683598845233	1.53449056252174	1232045	0.615646643861447	10	6	4	-6.73529247235803
18	166819	14543098	0.499033825783258	155	0.0839810075881789	0.794059669951876	252851	0.295221423694785	4	2	2	-6.73355630361665
18	18534702	77926862	0.498862414419427	373	0.0841036654808842	0.763974977396574	722624	0.278692539900055	4	2	2	-7.2894016178891
19	107456	4511929	0.41458438876253	367	0.0773795485995813	1.22603610929954	434641	0.481656476585181	8	5	3	-6.77645233301224
19	4512409	23869656	0.498922533442562	1053	0.0687973846915123	1.39927600163985	1512559	0.547503826993007	9	5	4	-6.96434888792441
19	29567046	36577550	0.498814196344589	158	0.0833876197174848	1.48710780757009	296495	0.657388010081832	10	5	5	-6.74560807832852
19	36581263	59082605	0.399131062408219	1113	0.089483585002577	1.09499032577197	1980476	0.405396121445136	6	4	2	-6.95516448940972
20	76962	26072248	0.499031830210972	353	0.0744222442449141	0.977577477601435	520029	0.36983704782684	6	3	3	-7.16525980379685
20	29625788	29633986	0.272113484336655	13	0.108884377631999	1.05529292637655	1003	0.377562218663119	9	7	2	-6.73892463594458
20	29966114	62959363	0.498914708846937	604	0.0729366690206659	1.30304089932896	1214450	0.482864747847777	8	4	4	-6.73966929559403
21	9825966	11098863	0.339577070538895	39	0.12421425919046	1.02586286927683	9035	0.370382807055964	6	4	2	-6.79791171679661
21	14757043	40823860	0.499108760538239	157	0.0768017431939871	0.846622885419573	348290	0.318013088774497	4	2	2	-7.34454649145723
21	41117368	48080896	0.432496950470167	276	0.0811863331989271	1.14767424177112	335874	0.421625112714054	7	4	3	-6.7573034397783
22	17055458	51219006	0.492119877071924	999	0.0790316837800464	1.12312542962966	1507765	0.413430840527838	7	4	3	-7.09650537230664
